Transaction_ID,Date,Department,Revenue,Expense,Profit,Budget,Transaction_Count,Avg_Transaction_Value,Channel,Currency,Accounting_Basis,Budget_Variance,Budget_Variance_Pct,Profit_Margin_Pct
TXN-00579,2025-10-12,Legal,267202.09,288692.34,-21490.25,255641.74,80,3340.03,Partner,INR,Accrual,33050.6,12.93,-8.04
TXN-00580,2026-04-27,Customer Support,191004.43,244034.14,-53029.71,267585.77,121,1578.55,Online,USD,Actual,-23551.63,-8.8,-27.76
TXN-00581,2024-08-06,Marketing,155423.95,247738.45,-92314.5,256061.09,74,2100.32,Partner,INR,Actual,-8322.64,-3.25,-59.4
TXN-00582,2024-02-23,Human Resources,123842.63,251561.77,-127719.14,223946.83,117,1058.48,Enterprise,INR,Accrual,27614.94,12.33,-103.13
TXN-00583,2025-01-11,Customer Support,247433.68,110252.8,137180.88,100107.11,44,5623.49,Enterprise,INR,Actual,10145.69,10.13,55.44
TXN-00584,2025-07-06,Customer Support,166766.26,227694.6,-60928.34,207395.64,66,2526.76,Direct,USD,Accrual,20298.96,9.79,-36.54
TXN-00585,2026-09-30,Finance,197468.69,180659.88,16808.81,166936.08,91,2169.99,Direct,INR,Accrual,13723.8,8.22,8.51
TXN-00586,2025-10-02,Customer Support,283451.46,243342.93,40108.53,250191.02,107,2649.08,Direct,INR,Accrual,-6848.09,-2.74,14.15
TXN-00587,2026-07-24,Procurement,363333.98,134058.76,229275.22,135581.77,134,2711.45,Direct,INR,Actual,-1523.01,-1.12,63.1
TXN-00588,2025-01-23,R&D,359888.47,361503.61,-1615.14,391184.18,76,4735.37,Enterprise,USD,Accrual,-29680.57,-7.59,-0.45
TXN-00589,2024-04-21,Finance,255090.9,111292.72,143798.18,122307.14,97,2629.8,Direct,INR,Actual,-11014.42,-9.01,56.37
TXN-00590,2025-01-03,Logistics,381352.74,233145.11,148207.63,207637.17,92,4145.14,Online,INR,Actual,25507.94,12.28,38.86
TXN-00591,2026-07-18,Logistics,368985.25,277074.88,91910.37,308873.25,51,7235.0,Online,INR,Actual,-31798.37,-10.29,24.91
TXN-00592,2024-09-10,Legal,134249.48,178867.65,-44618.17,171513.15,107,1254.67,Enterprise,INR,Actual,7354.5,4.29,-33.24
TXN-00593,2026-02-14,Sales,533212.45,380604.26,152608.19,427675.81,112,4760.83,Partner,USD,Actual,-47071.55,-11.01,28.62
TXN-00594,2025-01-01,Finance,115393.15,147773.69,-32380.54,157977.25,97,1189.62,Online,INR,Actual,-10203.56,-6.46,-28.06
TXN-00595,2024-09-26,Administration,101059.87,248387.08,-147327.21,212038.69,103,981.16,Enterprise,INR,Actual,36348.39,17.14,-145.78
TXN-00596,2026-10-07,Administration,165062.15,225083.54,-60021.39,221959.73,96,1719.4,Direct,INR,Actual,3123.81,1.41,-36.36
TXN-00597,2025-05-16,Sales,497339.53,356868.02,140471.51,391140.35,66,7535.45,Direct,USD,Actual,-34272.33,-8.76,28.24
TXN-00598,2025-12-15,Procurement,143612.32,87135.06,56477.26,89176.44,117,1227.46,Online,INR,Actual,-2041.38,-2.29,39.33
TXN-00599,2024-04-10,Legal,225087.08,119214.65,105872.43,125369.36,118,1907.52,Partner,INR,Accrual,-6154.71,-4.91,47.04
TXN-00600,2024-03-14,Legal,330553.59,151020.81,179532.78,169031.39,48,6886.53,Enterprise,INR,Actual,-18010.58,-10.66,54.31
TXN-00601,2025-08-22,Operations,383636.45,398085.3,-14448.85,371145.1,107,3585.39,Enterprise,INR,Actual,26940.2,7.26,-3.77
TXN-00602,2024-04-29,Legal,271410.12,295456.99,-24046.87,298022.73,51,5321.77,Enterprise,INR,Accrual,-2565.74,-0.86,-8.86
TXN-00603,2026-05-24,Logistics,354339.39,137125.21,217214.18,140216.4,119,2977.64,Online,INR,Accrual,-3091.19,-2.2,61.3
TXN-00604,2026-11-30,Finance,289557.28,188350.98,101206.3,170264.04,118,2453.88,Partner,INR,Actual,18086.94,10.62,34.95
TXN-00605,2024-01-04,Legal,107196.04,217601.36,-110405.32,192659.4,66,1624.18,Enterprise,INR,Accrual,24941.96,12.95,-102.99
TXN-00606,2025-12-17,Sales,682115.23,286097.45,396017.78,298166.61,128,5329.03,Online,USD,Actual,-12069.16,-4.05,58.06
TXN-00607,2025-09-22,R&D,376672.41,271827.81,104844.6,231553.63,127,2965.92,Online,INR,Actual,40274.18,17.39,27.83
TXN-00608,2024-12-25,Administration,199154.45,154346.11,44808.34,162332.27,100,1991.54,Direct,INR,Accrual,-7986.16,-4.92,22.5
TXN-00609,2024-11-14,IT,238185.38,270349.36,-32163.98,302461.07,99,2405.91,Enterprise,INR,Actual,-32111.71,-10.62,-13.5
TXN-00610,2026-12-03,R&D,391235.66,328511.62,62724.04,333949.53,42,9315.13,Partner,INR,Accrual,-5437.91,-1.63,16.03
TXN-00611,2025-12-25,Legal,390883.99,141701.21,249182.78,121771.21,88,4441.86,Partner,INR,Accrual,19930.0,16.37,63.75
TXN-00612,2025-01-18,Logistics,135053.39,252115.67,-117062.28,237615.09,80,1688.17,Direct,USD,Actual,14500.58,6.1,-86.68
TXN-00613,2026-10-14,Administration,211475.07,262480.64,-51005.57,246938.8,107,1976.4,Online,USD,Accrual,15541.84,6.29,-24.12
TXN-00614,2024-03-17,Administration,374006.15,177630.3,196375.85,152314.51,101,3703.03,Partner,USD,Accrual,25315.79,16.62,52.51
TXN-00615,2026-12-08,R&D,443883.3,242927.21,200956.09,270023.24,106,4187.58,Partner,USD,Actual,-27096.03,-10.03,45.27
TXN-00616,2026-07-29,Customer Support,314103.22,194915.87,119187.35,165918.81,45,6980.07,Direct,INR,Actual,28997.06,17.48,37.95
TXN-00617,2024-07-30,Sales,668163.06,376744.3,291418.76,322773.45,137,4877.1,Online,INR,Actual,53970.85,16.72,43.61
TXN-00618,2025-10-19,Administration,157763.69,140862.9,16900.79,133220.37,96,1643.37,Direct,USD,Actual,7642.53,5.74,10.71
TXN-00619,2025-07-14,Legal,104577.02,217047.89,-112470.87,217963.44,66,1584.5,Online,INR,Accrual,-915.55,-0.42,-107.55
TXN-00620,2024-10-16,Finance,341200.85,206298.25,134902.6,185953.63,79,4319.0,Online,INR,Actual,20344.62,10.94,39.54
TXN-00621,2024-09-23,Procurement,241220.67,228609.11,12611.56,201582.5,46,5243.93,Direct,INR,Actual,27026.61,13.41,5.23
TXN-00622,2026-07-02,Logistics,206687.29,153113.06,53574.23,139247.78,137,1508.67,Direct,INR,Accrual,13865.28,9.96,25.92
TXN-00623,2024-09-26,Legal,343855.31,282331.59,61523.72,279644.58,98,3508.73,Online,INR,Accrual,2687.01,0.96,17.89
TXN-00624,2026-08-21,Administration,384234.48,111618.77,272615.71,124869.06,73,5263.49,Online,INR,Accrual,-13250.29,-10.61,70.95
TXN-00625,2025-10-27,Operations,471876.68,291112.08,180764.6,257304.1,101,4672.05,Enterprise,INR,Accrual,33807.98,13.14,38.31
TXN-00626,2025-12-14,Logistics,272403.48,191748.93,80654.55,186323.55,131,2079.42,Direct,INR,Actual,5425.38,2.91,29.61
TXN-00627,2025-09-10,Sales,561341.2,350391.11,210950.09,322910.84,71,7906.21,Partner,INR,Accrual,27480.27,8.51,37.58
TXN-00628,2024-05-15,Human Resources,162471.44,232693.17,-70221.73,227886.79,95,1710.23,Online,INR,Actual,4806.38,2.11,-43.22
TXN-00629,2024-12-20,IT,300881.56,242660.75,58220.81,258087.34,102,2949.82,Direct,INR,Accrual,-15426.59,-5.98,19.35
TXN-00630,2025-10-28,Sales,434178.87,325686.76,108492.11,306930.69,91,4771.2,Direct,INR,Accrual,18756.07,6.11,24.99
TXN-00631,2025-11-01,Operations,511247.28,290451.98,220795.3,265845.91,57,8969.25,Direct,INR,Actual,24606.07,9.26,43.19
TXN-00632,2026-07-16,Sales,502026.14,354647.27,147378.87,349025.38,66,7606.46,Online,USD,Accrual,5621.89,1.61,29.36
TXN-00633,2026-06-09,Finance,394774.09,155738.22,239035.87,136549.13,41,9628.64,Enterprise,INR,Accrual,19189.09,14.05,60.55
TXN-00634,2024-05-07,Human Resources,370322.71,292937.89,77384.82,249071.32,111,3336.24,Online,USD,Accrual,43866.57,17.61,20.9
TXN-00635,2024-03-04,Administration,229514.65,209836.05,19678.6,217718.39,131,1752.02,Enterprise,INR,Accrual,-7882.34,-3.62,8.57
TXN-00636,2025-03-08,IT,152023.03,110595.15,41427.88,112433.96,86,1767.71,Enterprise,USD,Actual,-1838.81,-1.64,27.25
TXN-00637,2024-10-02,Procurement,121523.8,83455.72,38068.08,88997.33,102,1191.41,Enterprise,INR,Actual,-5541.61,-6.23,31.33
TXN-00638,2024-06-22,Marketing,292672.87,171488.2,121184.67,169226.03,140,2090.52,Enterprise,INR,Accrual,2262.17,1.34,41.41
TXN-00639,2026-11-09,Customer Support,265615.01,179010.07,86604.94,171239.63,63,4216.11,Enterprise,INR,Accrual,7770.44,4.54,32.61
TXN-00640,2025-04-29,Finance,250518.64,170384.32,80134.32,172744.12,86,2913.01,Direct,INR,Accrual,-2359.8,-1.37,31.99
TXN-00641,2026-01-24,Legal,274080.63,291582.3,-17501.67,254848.45,133,2060.76,Online,INR,Actual,36733.85,14.41,-6.39
TXN-00642,2026-12-07,Logistics,126533.91,183939.35,-57405.44,197276.03,125,1012.27,Direct,INR,Accrual,-13336.68,-6.76,-45.37
TXN-00643,2024-04-18,Human Resources,260509.98,82372.35,178137.63,81236.47,100,2605.1,Online,INR,Accrual,1135.88,1.4,68.38
TXN-00644,2025-08-15,Marketing,110597.87,283030.19,-172432.32,304208.66,133,831.56,Online,USD,Accrual,-21178.47,-6.96,-155.91
TXN-00645,2024-12-12,Logistics,115485.97,297880.26,-182394.29,325484.45,119,970.47,Direct,USD,Actual,-27604.19,-8.48,-157.94
TXN-00646,2024-09-16,Sales,426901.79,383239.68,43662.11,354732.51,118,3617.81,Online,USD,Accrual,28507.17,8.04,10.23
TXN-00647,2024-01-30,Finance,133464.82,118415.05,15049.77,121675.14,59,2262.12,Enterprise,INR,Actual,-3260.09,-2.68,11.28
TXN-00648,2025-06-19,Finance,170858.76,119778.02,51080.74,120762.19,44,3883.15,Online,INR,Actual,-984.17,-0.81,29.9
TXN-00649,2024-11-11,Operations,538190.32,350201.14,187989.18,337926.62,124,4340.24,Enterprise,INR,Actual,12274.52,3.63,34.93
TXN-00650,2025-03-07,Logistics,320308.33,155916.66,164391.67,162570.92,136,2355.21,Direct,USD,Accrual,-6654.26,-4.09,51.32
TXN-00651,2026-03-27,Operations,425341.78,406845.59,18496.19,437655.34,108,3938.35,Partner,INR,Accrual,-30809.75,-7.04,4.35
TXN-00652,2026-08-29,R&D,286287.46,359244.44,-72956.98,306636.29,97,2951.42,Enterprise,INR,Actual,52608.15,17.16,-25.48
TXN-00653,2024-07-18,Sales,623098.45,412551.22,210547.23,404108.67,123,5065.84,Online,INR,Accrual,8442.55,2.09,33.79
TXN-00654,2024-07-20,R&D,413585.82,282584.6,131001.22,305741.08,135,3063.6,Partner,INR,Actual,-23156.48,-7.57,31.67
TXN-00655,2026-11-30,Human Resources,303315.45,298507.27,4808.18,281785.18,41,7397.94,Direct,INR,Actual,16722.09,5.93,1.59
TXN-00656,2026-04-22,Legal,257579.28,230809.9,26769.38,220528.46,132,1951.36,Online,USD,Actual,10281.44,4.66,10.39
TXN-00657,2024-02-18,Logistics,127582.38,286471.2,-158888.82,299930.09,67,1904.21,Direct,INR,Actual,-13458.89,-4.49,-124.54
TXN-00658,2024-06-25,Logistics,138972.18,224406.82,-85434.64,251328.72,112,1240.82,Partner,INR,Actual,-26921.9,-10.71,-61.48
TXN-00659,2025-06-02,R&D,366738.89,369789.13,-3050.24,385184.99,75,4889.85,Enterprise,INR,Accrual,-15395.86,-4.0,-0.83
TXN-00660,2025-06-11,Marketing,334219.39,141003.25,193216.14,122491.81,89,3755.27,Online,INR,Accrual,18511.44,15.11,57.81
TXN-00661,2025-06-26,Marketing,232172.45,188178.79,43993.66,212374.05,118,1967.56,Enterprise,USD,Accrual,-24195.26,-11.39,18.95
TXN-00662,2024-08-10,Marketing,262189.65,174875.79,87313.86,180854.77,53,4946.97,Enterprise,INR,Actual,-5978.98,-3.31,33.3
TXN-00663,2024-03-12,Legal,121123.7,240059.93,-118936.23,260025.99,42,2883.9,Enterprise,USD,Actual,-19966.06,-7.68,-98.19
TXN-00664,2024-03-18,IT,217145.15,113353.64,103791.51,107566.85,90,2412.72,Direct,INR,Accrual,5786.79,5.38,47.8
TXN-00665,2026-09-06,Customer Support,221173.83,240108.83,-18935.0,262602.87,48,4607.79,Partner,USD,Accrual,-22494.04,-8.57,-8.56
TXN-00666,2024-09-05,Logistics,260591.22,298152.3,-37561.08,283254.2,78,3340.91,Enterprise,USD,Actual,14898.1,5.26,-14.41
TXN-00667,2026-01-18,Sales,698669.73,307810.67,390859.06,339316.47,137,5099.78,Online,INR,Actual,-31505.8,-9.29,55.94
TXN-00668,2024-03-21,Customer Support,298220.23,145751.48,152468.75,140946.26,53,5626.8,Online,INR,Accrual,4805.22,3.41,51.13
TXN-00669,2025-01-23,Marketing,110709.49,85580.21,25129.28,98324.39,70,1581.56,Enterprise,INR,Accrual,-12744.18,-12.96,22.7
TXN-00670,2026-10-20,Sales,737733.85,388002.27,349731.58,442311.82,42,17565.09,Direct,INR,Accrual,-54309.55,-12.28,47.41
TXN-00671,2024-03-28,Customer Support,135456.13,257562.82,-122106.69,270491.17,98,1382.21,Partner,INR,Actual,-12928.35,-4.78,-90.14
TXN-00672,2024-05-27,Procurement,320637.92,187556.84,133081.08,160495.93,119,2694.44,Direct,USD,Actual,27060.91,16.86,41.51
TXN-00673,2024-01-30,Marketing,289798.44,279025.72,10772.72,305874.07,52,5573.05,Enterprise,INR,Actual,-26848.35,-8.78,3.72
TXN-00674,2024-08-05,Legal,249143.05,255818.55,-6675.5,234373.73,65,3832.97,Enterprise,INR,Accrual,21444.82,9.15,-2.68
TXN-00675,2025-10-26,Legal,392755.98,206712.74,186043.24,184222.15,67,5862.03,Direct,INR,Accrual,22490.59,12.21,47.37
TXN-00676,2024-05-09,Legal,182168.01,246661.02,-64493.01,222097.35,87,2093.89,Partner,INR,Actual,24563.67,11.06,-35.4
TXN-00677,2024-09-30,Legal,337315.69,219082.81,118232.88,210941.54,60,5621.93,Direct,INR,Actual,8141.27,3.86,35.05
TXN-00678,2024-01-14,Procurement,153823.86,99611.07,54212.79,104146.04,76,2024.0,Enterprise,INR,Accrual,-4534.97,-4.35,35.24
TXN-00679,2024-09-16,Administration,142926.36,139608.94,3317.42,137532.36,70,2041.81,Partner,INR,Actual,2076.58,1.51,2.32
TXN-00680,2025-01-03,Finance,249966.29,289065.57,-39099.28,300095.59,140,1785.47,Online,INR,Actual,-11030.02,-3.68,-15.64
TXN-00681,2025-04-27,Administration,135252.35,196643.78,-61391.43,172791.9,86,1572.7,Partner,INR,Actual,23851.88,13.8,-45.39
TXN-00682,2025-07-20,Procurement,158115.7,255254.85,-97139.15,269440.16,100,1581.16,Enterprise,USD,Actual,-14185.31,-5.26,-61.44
TXN-00683,2024-04-20,IT,209257.92,126109.75,83148.17,116703.8,118,1773.37,Enterprise,USD,Actual,9405.95,8.06,39.73
TXN-00684,2024-12-26,Marketing,335647.61,186713.51,148934.1,165207.76,70,4794.97,Enterprise,INR,Accrual,21505.75,13.02,44.37
TXN-00685,2026-05-08,Administration,324126.03,277642.01,46484.02,255158.27,54,6002.33,Online,USD,Actual,22483.74,8.81,14.34
TXN-00686,2026-04-24,Administration,212659.72,128545.81,84113.91,127427.09,102,2084.9,Direct,INR,Actual,1118.72,0.88,39.55
TXN-00687,2025-03-18,Logistics,236497.26,165212.67,71284.59,147191.5,132,1791.65,Partner,INR,Accrual,18021.17,12.24,30.14
TXN-00688,2025-02-18,Human Resources,138163.53,232286.32,-94122.79,201600.26,57,2423.92,Direct,INR,Accrual,30686.06,15.22,-68.12
TXN-00689,2026-05-06,Marketing,328101.87,128367.78,199734.09,120479.38,60,5468.36,Partner,INR,Actual,7888.4,6.55,60.88
TXN-00690,2024-06-26,Customer Support,357092.13,187626.95,169465.18,215526.95,115,3105.15,Enterprise,INR,Accrual,-27900.0,-12.95,47.46
TXN-00691,2024-01-30,Finance,228433.11,271971.66,-43538.55,251396.85,95,2404.56,Partner,INR,Actual,20574.81,8.18,-19.06
TXN-00692,2024-01-11,Customer Support,394055.21,88812.91,305242.3,88030.98,138,2855.47,Direct,INR,Accrual,781.93,0.89,77.46
TXN-00693,2026-09-08,Finance,346387.4,179537.1,166850.3,165560.76,111,3120.61,Direct,INR,Accrual,13976.34,8.44,48.17
TXN-00694,2025-03-22,Marketing,207521.7,132593.73,74927.97,152441.09,42,4940.99,Enterprise,INR,Actual,-19847.36,-13.02,36.11
TXN-00695,2026-07-29,Logistics,324186.01,85370.96,238815.05,84214.37,138,2349.17,Partner,INR,Accrual,1156.59,1.37,73.67
TXN-00696,2025-01-13,Human Resources,288043.29,234858.45,53184.84,199725.76,120,2400.36,Direct,INR,Accrual,35132.69,17.59,18.46
TXN-00697,2026-12-23,Procurement,188976.99,245635.36,-56658.37,260230.15,118,1601.5,Partner,INR,Actual,-14594.79,-5.61,-29.98
TXN-00698,2025-11-18,Finance,379672.98,193242.03,186430.95,217011.04,86,4414.8,Direct,USD,Accrual,-23769.01,-10.95,49.1
TXN-00699,2026-08-11,Logistics,112262.3,160615.26,-48352.96,167754.9,130,863.56,Direct,INR,Actual,-7139.64,-4.26,-43.07
TXN-00700,2024-10-10,Human Resources,171589.81,104982.69,66607.12,104305.35,136,1261.69,Partner,INR,Actual,677.34,0.65,38.82
TXN-00701,2025-10-18,Human Resources,369379.91,190784.51,178595.4,186373.33,46,8030.0,Direct,INR,Accrual,4411.18,2.37,48.35
TXN-00702,2026-09-22,Sales,584338.91,270860.6,313478.31,287910.62,126,4637.61,Online,INR,Accrual,-17050.02,-5.92,53.65
TXN-00703,2024-05-14,Administration,367570.96,180732.31,186838.65,157969.28,62,5928.56,Online,INR,Actual,22763.03,14.41,50.83
TXN-00704,2024-08-11,Marketing,182782.82,233358.06,-50575.24,233101.04,66,2769.44,Direct,USD,Actual,257.02,0.11,-27.67
TXN-00705,2026-08-28,Human Resources,226038.99,242296.03,-16257.04,207513.15,64,3531.86,Direct,USD,Actual,34782.88,16.76,-7.19
TXN-00706,2026-11-30,IT,200763.21,207315.01,-6551.8,217002.46,140,1434.02,Online,INR,Accrual,-9687.45,-4.46,-3.26
TXN-00707,2026-07-26,R&D,391812.92,363725.11,28087.81,342610.32,73,5367.3,Partner,INR,Accrual,21114.79,6.16,7.17
TXN-00708,2024-04-06,Marketing,205936.27,180303.84,25632.43,162257.03,60,3432.27,Online,USD,Actual,18046.81,11.12,12.45
TXN-00709,2024-11-10,Marketing,171371.6,89053.32,82318.28,84154.3,56,3060.21,Enterprise,USD,Actual,4899.02,5.82,48.03
TXN-00710,2025-02-24,Sales,647497.03,363144.06,284352.97,415221.38,58,11163.74,Online,INR,Actual,-52077.32,-12.54,43.92
TXN-00711,2026-12-28,R&D,280372.51,223988.03,56384.48,252954.31,138,2031.68,Partner,INR,Accrual,-28966.28,-11.45,20.11
TXN-00712,2024-11-15,Procurement,391045.05,200152.03,190893.02,200596.91,122,3205.29,Online,INR,Accrual,-444.88,-0.22,48.82
TXN-00713,2024-10-28,Logistics,318563.14,282904.26,35658.88,269213.2,54,5899.32,Enterprise,INR,Actual,13691.06,5.09,11.19
TXN-00714,2024-08-27,R&D,256198.9,318803.52,-62604.62,292058.91,85,3014.1,Direct,INR,Actual,26744.61,9.16,-24.44
TXN-00715,2026-12-14,Administration,334385.01,248760.93,85624.08,226052.71,50,6687.7,Enterprise,INR,Actual,22708.22,10.05,25.61
TXN-00716,2026-11-14,Customer Support,158335.01,149906.72,8428.29,154632.28,47,3368.83,Online,INR,Accrual,-4725.56,-3.06,5.32
TXN-00717,2026-01-27,Customer Support,211849.35,142623.08,69226.27,136263.02,97,2184.01,Direct,USD,Accrual,6360.06,4.67,32.68
TXN-00718,2026-05-01,Operations,422158.5,416964.37,5194.13,475801.46,94,4491.05,Enterprise,USD,Actual,-58837.09,-12.37,1.23
TXN-00719,2024-10-21,Administration,190969.34,297444.13,-106474.79,299701.82,82,2328.89,Direct,INR,Accrual,-2257.69,-0.75,-55.75
TXN-00720,2024-06-30,Procurement,222838.19,281170.31,-58332.12,273959.47,111,2007.55,Enterprise,INR,Actual,7210.84,2.63,-26.18
TXN-00721,2025-02-12,Marketing,349685.12,143681.9,206003.22,143276.1,78,4483.14,Online,INR,Accrual,405.8,0.28,58.91
TXN-00722,2025-04-04,Procurement,337365.86,113885.27,223480.59,107057.94,121,2788.15,Enterprise,USD,Accrual,6827.33,6.38,66.24
TXN-00723,2026-05-04,Marketing,247565.95,231325.5,16240.45,213611.77,55,4501.2,Online,INR,Actual,17713.73,8.29,6.56
TXN-00724,2026-01-10,Logistics,244145.77,175935.07,68210.7,163157.51,127,1922.41,Enterprise,INR,Actual,12777.56,7.83,27.94
TXN-00725,2026-02-03,Sales,656535.04,252982.66,403552.38,234732.78,114,5759.08,Direct,USD,Accrual,18249.88,7.77,61.47
TXN-00726,2024-10-04,Human Resources,148992.66,139987.48,9005.18,136607.37,85,1752.85,Direct,USD,Actual,3380.11,2.47,6.04
TXN-00727,2026-11-18,Administration,329932.73,120314.45,209618.28,105678.51,136,2425.98,Partner,INR,Accrual,14635.94,13.85,63.53
TXN-00728,2025-09-08,R&D,421360.93,330135.46,91225.47,290106.54,114,3696.15,Online,INR,Actual,40028.92,13.8,21.65
TXN-00729,2024-10-07,Sales,498496.22,382397.33,116098.89,372301.41,60,8308.27,Direct,USD,Actual,10095.92,2.71,23.29
TXN-00730,2025-01-20,Sales,614699.93,391340.75,223359.18,394352.45,108,5691.67,Direct,INR,Actual,-3011.7,-0.76,36.34
TXN-00731,2024-08-26,Marketing,377022.93,185494.01,191528.92,175008.41,86,4383.99,Partner,INR,Accrual,10485.6,5.99,50.8
TXN-00732,2024-12-18,Finance,191405.28,243781.25,-52375.97,215887.57,56,3417.95,Partner,INR,Accrual,27893.68,12.92,-27.36
TXN-00733,2024-09-13,Administration,139065.48,97293.09,41772.39,102862.68,140,993.32,Direct,USD,Accrual,-5569.59,-5.41,30.04
TXN-00734,2026-06-02,Procurement,158905.3,87214.4,71690.9,91395.17,115,1381.79,Direct,INR,Accrual,-4180.77,-4.57,45.12
TXN-00735,2024-03-29,Legal,190493.74,82259.93,108233.81,72302.45,55,3463.52,Partner,INR,Actual,9957.48,13.77,56.82
TXN-00736,2025-01-13,IT,205460.1,99971.45,105488.65,110344.33,75,2739.47,Online,INR,Actual,-10372.88,-9.4,51.34
TXN-00737,2026-10-31,Logistics,120501.11,260309.03,-139807.92,280866.47,107,1126.18,Partner,INR,Accrual,-20557.44,-7.32,-116.02
TXN-00738,2024-12-17,Sales,401515.13,373309.39,28205.74,420820.34,104,3860.72,Enterprise,INR,Actual,-47510.95,-11.29,7.02
TXN-00739,2026-06-19,IT,387324.32,119786.68,267537.64,114569.58,88,4401.41,Enterprise,USD,Actual,5217.1,4.55,69.07
TXN-00740,2026-04-14,Legal,328422.83,149141.66,179281.17,147616.02,106,3098.33,Partner,INR,Accrual,1525.64,1.03,54.59
TXN-00741,2025-08-13,Sales,652747.8,263982.15,388765.65,263484.24,89,7334.24,Online,INR,Accrual,497.91,0.19,59.56
TXN-00742,2026-06-28,Administration,266174.77,143929.65,122245.12,159273.95,64,4158.98,Direct,INR,Accrual,-15344.3,-9.63,45.93
TXN-00743,2026-01-22,Marketing,103835.75,228314.96,-124479.21,240102.55,90,1153.73,Enterprise,INR,Actual,-11787.59,-4.91,-119.88
TXN-00744,2024-09-01,Marketing,218443.44,232908.17,-14464.73,266277.22,134,1630.17,Partner,USD,Actual,-33369.05,-12.53,-6.62
TXN-00745,2025-11-24,Administration,278488.25,297945.49,-19457.24,264226.6,94,2962.64,Enterprise,USD,Accrual,33718.89,12.76,-6.99
TXN-00746,2026-03-30,Human Resources,242747.88,212696.4,30051.48,206599.05,102,2379.88,Online,USD,Accrual,6097.35,2.95,12.38
TXN-00747,2024-08-09,Legal,175206.96,189400.23,-14193.27,196694.28,57,3073.81,Direct,USD,Actual,-7294.05,-3.71,-8.1
TXN-00748,2024-05-19,Operations,519526.86,445252.33,74274.53,429574.95,126,4123.23,Online,USD,Actual,15677.38,3.65,14.3
TXN-00749,2024-06-05,IT,325482.92,248865.86,76617.06,270721.12,65,5007.43,Online,INR,Accrual,-21855.26,-8.07,23.54
TXN-00750,2026-10-30,R&D,385609.53,349517.06,36092.47,353766.73,42,9181.18,Direct,INR,Actual,-4249.67,-1.2,9.36
TXN-00751,2026-02-24,Operations,428639.8,343977.22,84662.58,339814.02,44,9741.81,Partner,INR,Accrual,4163.2,1.23,19.75
TXN-00752,2024-12-02,Operations,457670.28,333118.14,124552.14,322033.35,137,3340.66,Direct,INR,Accrual,11084.79,3.44,27.21
TXN-00753,2026-08-20,Operations,490563.85,306572.86,183990.99,265713.18,73,6720.05,Enterprise,INR,Accrual,40859.68,15.38,37.51
TXN-00754,2025-12-23,R&D,330120.7,224503.52,105617.18,193866.77,86,3838.61,Online,INR,Actual,30636.75,15.8,31.99
TXN-00755,2025-11-29,Customer Support,129205.01,155931.47,-26726.46,149259.13,84,1538.15,Direct,INR,Actual,6672.34,4.47,-20.69
TXN-00756,2025-04-25,IT,193629.86,98687.18,94942.68,104252.88,79,2451.01,Direct,INR,Actual,-5565.7,-5.34,49.03
TXN-00757,2025-10-29,Procurement,238272.82,269941.07,-31668.25,275451.87,93,2562.07,Online,USD,Accrual,-5510.8,-2.0,-13.29
TXN-00758,2024-02-15,Human Resources,213321.28,165866.17,47455.11,169475.68,102,2091.39,Direct,INR,Actual,-3609.51,-2.13,22.25
TXN-00759,2025-11-19,Operations,475692.13,410033.66,65658.47,390295.39,118,4031.29,Online,INR,Accrual,19738.27,5.06,13.8
TXN-00760,2025-02-17,Operations,508861.05,445598.23,63262.82,388827.39,108,4711.68,Partner,USD,Actual,56770.84,14.6,12.43
TXN-00761,2025-08-31,Logistics,220608.21,129694.91,90913.3,139145.31,51,4325.65,Direct,INR,Accrual,-9450.4,-6.79,41.21
TXN-00762,2024-05-17,Logistics,340355.7,184559.04,155796.66,168487.96,49,6946.03,Online,INR,Accrual,16071.08,9.54,45.77
TXN-00763,2026-06-05,IT,261984.27,124016.94,137967.33,120382.04,119,2201.55,Enterprise,INR,Actual,3634.9,3.02,52.66
TXN-00764,2024-02-08,IT,310999.49,269796.16,41203.33,276015.77,67,4641.78,Enterprise,USD,Accrual,-6219.61,-2.25,13.25
TXN-00765,2024-05-02,Sales,470226.81,328622.74,141604.07,303027.03,135,3483.16,Online,INR,Accrual,25595.71,8.45,30.11
TXN-00766,2025-10-14,Legal,290178.25,266112.74,24065.51,247506.25,76,3818.13,Partner,USD,Actual,18606.49,7.52,8.29
TXN-00767,2026-04-11,Administration,134067.57,122221.52,11846.05,112893.08,79,1697.06,Enterprise,INR,Accrual,9328.44,8.26,8.84
TXN-00768,2026-05-14,IT,371696.69,124437.91,247258.78,115952.94,43,8644.11,Online,INR,Accrual,8484.97,7.32,66.52
TXN-00769,2024-12-26,IT,355756.31,292033.12,63723.19,290792.74,42,8470.39,Direct,INR,Actual,1240.38,0.43,17.91
TXN-00770,2025-10-04,Logistics,189393.75,93987.97,95405.78,106819.82,86,2202.25,Direct,INR,Actual,-12831.85,-12.01,50.37
TXN-00771,2025-04-28,Legal,271292.01,190054.68,81237.33,168425.09,125,2170.34,Online,INR,Actual,21629.59,12.84,29.94
TXN-00772,2025-05-02,Logistics,136683.05,257471.19,-120788.14,244285.0,114,1198.97,Enterprise,INR,Actual,13186.19,5.4,-88.37
