Transaction_ID,Date,Department,Revenue,Expense,Profit,Budget,Transaction_Count,Avg_Transaction_Value,Channel,Currency,Accounting_Basis,Budget_Variance,Budget_Variance_Pct,Profit_Margin_Pct
TXN-00553,2025-07-13,R&D,284519.861125,258223.115136,26296.75,310669.744799,102,2789.410403,Direct,INR,Accrual,-52446.63,-16.88,9.24
TXN-00554,2025-07-14,Procurement,229544.197763,164813.361816,64730.84,176139.720683,115,1996.036502,Enterprise,INR,Actual,-11326.36,-6.43,28.2
TXN-00555,2025-07-15,Sales,592324.129488,396836.800089,195487.33,364893.590943,104,5695.424322,Direct,INR,Accrual,31943.21,8.75,33.0
TXN-00556,2025-07-16,Administration,170833.676607,108035.123775,62798.55,133846.695762,100,1708.336766,Direct,INR,Actual,-25811.57,-19.28,36.76
TXN-00557,2025-07-17,Operations,477530.395775,347572.950718,129957.45,359758.917197,38,12566.589362,Enterprise,INR,Accrual,-12185.97,-3.39,27.21
TXN-00558,2025-07-18,Operations,475876.60157,342635.758752,133240.84,321107.981134,93,5116.952705,Direct,INR,Accrual,21527.78,6.7,28.0
TXN-00559,2025-07-19,Finance,231339.088661,110182.15185,121156.94,120628.053002,129,1793.326269,Partner,INR,Accrual,-10445.9,-8.66,52.37
TXN-00560,2025-07-20,Human Resources,170990.233094,107269.022363,63721.21,106321.544966,107,1598.039562,Direct,INR,Accrual,947.48,0.89,37.27
TXN-00561,2025-07-21,Sales,514563.331224,360233.636938,154329.69,340609.894441,87,5914.521049,Partner,INR,Accrual,19623.74,5.76,29.99
TXN-00562,2025-07-22,Legal,156489.127871,115428.651651,41060.48,109961.628245,102,1534.207136,Direct,INR,Accrual,5467.02,4.97,26.24
TXN-00563,2025-07-23,Sales,612823.497528,357820.096084,255003.4,345424.980639,81,7565.722192,Partner,INR,Actual,12395.12,3.59,41.61
TXN-00564,2025-07-24,IT,410594.393443,218638.288911,191956.1,206620.748045,77,5332.39472,Partner,INR,Actual,12017.54,5.82,46.75
TXN-00565,2025-07-25,Human Resources,143620.995174,145770.039641,-2149.04,95010.486206,86,1670.011572,Enterprise,INR,Actual,50759.55,53.43,-1.5
TXN-00566,2025-07-26,Operations,464853.423607,318291.894891,146561.53,332401.881944,97,4792.303336,Enterprise,INR,Actual,-14109.99,-4.24,31.53
TXN-00567,2025-07-27,R&D,342290.386145,316612.120605,25678.27,280471.093221,106,3229.154586,Direct,INR,Actual,36141.03,12.89,7.5
TXN-00568,2025-07-28,Legal,140971.030104,128474.379009,12496.65,103155.006744,100,1409.710301,Direct,INR,Actual,25319.37,24.54,8.86
TXN-00569,2025-07-29,IT,368004.874751,218612.352237,149392.52,212482.354134,86,4279.126451,Online,INR,Actual,6130.0,2.88,40.6
TXN-00570,2025-07-30,Finance,233425.67245,102890.611157,130535.06,116403.889894,73,3197.611951,Direct,INR,Actual,-13513.28,-11.61,55.92
TXN-00571,2025-07-31,Customer Support,191480.704097,145219.94173,46260.76,144980.936432,63,3039.376256,Direct,INR,Accrual,239.01,0.16,24.16
TXN-00370,2025-08-01,IT,406129.468178,251456.615286,154672.85,228156.806524,87,4668.154807,Direct,INR,Actual,23299.81,10.21,38.08
TXN-00400,2025-08-02,Operations,533308.575527,377901.51563,155407.06,369540.532449,101,5280.282926,Direct,INR,Actual,8360.98,2.26,29.14
TXN-00428,2025-08-03,Operations,556040.722866,389059.53466,166981.19,359916.081696,113,4920.714362,Partner,INR,Accrual,29143.45,8.1,30.03
TXN-00458,2025-08-04,Sales,734635.809046,384346.289631,350289.52,391142.578965,49,14992.567532,Enterprise,INR,Accrual,-6796.29,-1.74,47.68
TXN-00488,2025-08-05,Human Resources,123509.708437,95218.404586,28291.3,110068.212301,114,1083.418495,Enterprise,INR,Accrual,-14849.81,-13.49,22.91
TXN-00519,2025-08-06,Marketing,344772.805875,238850.673114,105922.13,254404.250385,73,4722.915149,Direct,INR,Actual,-15553.58,-6.11,30.72
TXN-00548,2025-08-07,Procurement,228825.827028,189407.182905,39418.64,165784.202005,112,2043.087741,Enterprise,INR,Accrual,23622.98,14.25,17.23
TXN-00579,2025-08-08,Finance,181816.58075,97317.789835,84498.79,121414.474555,91,1997.984404,Online,INR,Accrual,-24096.68,-19.85,46.47
TXN-00609,2025-08-09,R&D,360533.312545,278106.811611,82426.5,271762.023679,65,5546.666347,Direct,INR,Accrual,6344.79,2.33,22.86
TXN-00639,2025-08-10,Administration,166370.739235,138046.680112,28324.06,128475.144694,97,1715.16226,Partner,INR,Accrual,9571.54,7.45,17.02
TXN-00670,2025-08-11,Sales,588366.292381,305465.719025,282900.57,369875.973821,100,5883.662924,Partner,INR,Actual,-64410.25,-17.41,48.08
TXN-00699,2025-08-12,Sales,662029.027522,424891.584642,237137.44,409843.37728,107,6187.187173,Partner,INR,Actual,15048.21,3.67,35.82
TXN-00584,2025-08-13,Operations,601880.903513,378177.875266,223703.03,305250.899755,95,6335.588458,Direct,INR,Actual,72926.98,23.89,37.17
TXN-00585,2025-08-14,Administration,172348.014775,122889.047345,49458.97,132370.863491,92,1873.347987,Online,INR,Accrual,-9481.82,-7.16,28.7
TXN-00586,2025-08-15,Administration,193518.583307,125798.614357,67719.97,123460.407207,93,2080.844982,Partner,INR,Actual,2338.21,1.89,34.99
TXN-00587,2025-08-16,Human Resources,132396.748525,94983.588236,37413.16,94600.428389,85,1557.608806,Online,INR,Actual,383.16,0.41,28.26
TXN-00588,2025-08-17,Logistics,314429.871823,248817.813441,65612.06,237298.082889,76,4137.235156,Direct,INR,Actual,11519.73,4.85,20.87
TXN-00589,2025-08-18,Customer Support,166322.226375,140138.636938,26183.59,145042.032013,97,1714.662128,Partner,INR,Accrual,-4903.4,-3.38,15.74
TXN-00590,2025-08-19,Customer Support,182861.878991,143848.870925,39013.01,135169.326737,93,1966.256763,Online,INR,Actual,8679.54,6.42,21.33
TXN-00591,2025-08-20,IT,313434.826318,213679.312459,99755.51,206728.069716,96,3264.946107,Direct,INR,Accrual,6951.24,3.36,31.83
TXN-00592,2025-08-21,Operations,481117.683048,344477.149451,136640.53,355629.662892,67,7180.860941,Online,INR,Actual,-11152.51,-3.14,28.4
TXN-00593,2025-08-22,Procurement,210303.924336,167762.547313,42541.38,173995.771938,88,2389.817322,Online,INR,Actual,-6233.22,-3.58,20.23
TXN-00594,2025-08-23,Finance,208451.749599,123757.305272,84694.44,123968.747446,65,3206.949994,Enterprise,INR,Accrual,-211.44,-0.17,40.63
TXN-00595,2025-08-24,Customer Support,160446.7896,156147.078728,4299.71,132512.886631,79,2030.97202,Online,INR,Accrual,23634.19,17.84,2.68
TXN-00596,2025-08-25,Logistics,285717.375115,193074.445293,92642.93,215994.802197,90,3174.637501,Direct,INR,Accrual,-22920.36,-10.61,32.42
TXN-00597,2025-08-26,Customer Support,193721.637157,133918.95538,59802.68,127877.630638,63,3074.946622,Online,INR,Accrual,6041.32,4.72,30.87
TXN-00598,2025-08-27,Finance,193040.378908,116095.180909,76945.2,120240.848457,56,3447.149623,Online,INR,Actual,-4145.67,-3.45,39.86
TXN-00599,2025-08-28,Marketing,293731.346769,246881.903552,46849.44,236778.137424,111,2646.228349,Direct,INR,Accrual,10103.77,4.27,15.95
TXN-00600,2025-08-29,IT,313365.60727,200896.346812,112469.26,208045.138047,109,2874.913828,Direct,INR,Actual,-7148.79,-3.44,35.89
TXN-00601,2025-08-31,Procurement,235646.191561,191788.728154,43857.46,180754.721061,49,4809.10595,Partner,INR,Accrual,11034.01,6.1,18.61
TXN-00371,2025-09-01,Human Resources,127304.54311,107680.199481,19624.34,99894.616991,53,2401.972512,Direct,INR,Actual,7785.58,7.79,15.42
TXN-00401,2025-09-02,Administration,170523.728225,157640.824599,12882.9,133379.695486,60,2842.062137,Partner,INR,Accrual,24261.13,18.19,7.55
TXN-00429,2025-09-03,Finance,223135.704905,118862.306447,104273.4,126622.584361,77,2897.866297,Direct,INR,Actual,-7760.28,-6.13,46.73
TXN-00459,2025-09-04,Human Resources,146911.377883,112741.797138,34169.58,119625.242671,83,1770.016601,Enterprise,INR,Accrual,-6883.45,-5.75,23.26
TXN-00489,2025-09-05,Administration,507492.811671,136668.413695,370824.4,139330.872235,62,3050.130521,Direct,INR,Actual,-2662.46,-1.91,73.07
TXN-00520,2025-09-06,Finance,231671.666908,126007.024775,105664.64,120589.507394,94,2464.592201,Online,INR,Accrual,5417.52,4.49,45.61
TXN-00549,2025-09-07,Logistics,282137.324602,232480.233093,49657.09,236707.91827,83,3399.244875,Online,INR,Actual,-4227.69,-1.79,17.6
TXN-00580,2025-09-08,Operations,446167.020757,339159.969177,107007.05,310413.733726,87,5128.35656,Partner,INR,Accrual,28746.24,9.26,23.98
TXN-00610,2025-09-09,Marketing,259575.515121,226426.762816,33148.75,212799.640604,98,2648.729746,Partner,INR,Accrual,13627.12,6.4,12.77
TXN-00640,2025-09-10,Legal,140797.420711,112438.21189,28359.21,97916.751832,79,1782.245832,Partner,INR,Actual,14521.46,14.83,20.14
TXN-00671,2025-09-11,Administration,178247.402366,127899.372094,50348.03,143552.609439,61,2922.088563,Online,INR,Accrual,-15653.24,-10.9,28.25
TXN-00700,2025-09-12,Operations,556577.617924,378277.386269,178300.23,354324.083407,99,5621.996141,Direct,INR,Accrual,23953.3,6.76,32.04
TXN-00614,2025-09-13,Sales,522887.112558,358810.704298,164076.41,362194.58151,75,6971.828167,Enterprise,INR,Accrual,-3383.88,-0.93,31.38
TXN-00615,2025-09-14,Administration,166353.507843,120166.782159,46186.73,121463.430654,68,2446.375115,Partner,INR,Actual,-1296.65,-1.07,27.76
TXN-00616,2025-09-15,Human Resources,116149.593208,75775.121917,40374.47,95827.128185,78,1489.097349,Enterprise,INR,Actual,-20052.01,-20.93,34.76
TXN-00617,2025-09-16,Human Resources,134637.468031,88494.526789,46142.94,103275.434672,74,1819.425244,Enterprise,INR,Actual,-14780.91,-14.31,34.27
TXN-00618,2025-09-17,Operations,492522.811263,298848.257177,193674.55,308637.819303,53,9292.883231,Direct,INR,Actual,-9789.56,-3.17,39.32
TXN-00619,2025-09-18,Operations,466181.847956,316333.930946,149847.92,338760.800586,94,4959.381361,Online,INR,Accrual,-22426.87,-6.62,32.14
TXN-00620,2025-09-19,Operations,420206.037837,293169.273381,127036.76,308633.953357,65,6464.708274,Partner,INR,Actual,-15464.68,-5.01,30.23
TXN-00621,2025-09-20,Operations,508235.063193,296391.056705,211844.01,345732.655151,102,4982.696698,Direct,INR,Actual,-49341.6,-14.27,41.68
TXN-00622,2025-09-21,Human Resources,138520.987275,102845.712164,35675.28,92010.99787,122,1135.417928,Enterprise,INR,Actual,10834.71,11.78,25.75
TXN-00623,2025-09-22,Administration,179744.068775,148591.549671,31152.52,133414.428666,79,2275.241377,Direct,INR,Actual,15177.12,11.38,17.33
TXN-00624,2025-09-23,Human Resources,109594.152754,119341.630942,-9747.48,101272.493274,67,1635.733623,Enterprise,INR,Accrual,18069.14,17.84,-8.89
TXN-00625,2025-09-24,Procurement,234581.503721,176601.037257,57980.47,178758.114158,111,2113.34688,Direct,INR,Actual,-2157.08,-1.21,24.72
TXN-00626,2025-09-25,Marketing,293738.403533,226315.975248,67422.43,230057.471976,55,5340.698246,Enterprise,INR,Actual,-3741.5,-1.63,22.95
TXN-00627,2025-09-26,Administration,175838.613479,133632.143053,42206.47,128245.541273,72,2442.202965,Partner,INR,Accrual,5386.6,4.2,24.0
TXN-00628,2025-09-27,Marketing,285896.690855,249930.48656,35966.2,223997.990607,93,3074.157966,Direct,INR,Actual,25932.5,11.58,12.58
TXN-00629,2025-09-28,Sales,516217.542881,329949.9071,186267.64,314099.423859,97,5321.830339,Online,INR,Actual,15850.48,5.05,36.08
TXN-00630,2025-09-29,Customer Support,185650.70669,127636.625939,58014.08,127602.041734,97,1913.924811,Enterprise,INR,Actual,34.58,0.03,31.25
TXN-00631,2025-09-30,Operations,490137.315961,309568.262175,180569.05,309153.435146,56,8752.452071,Online,INR,Accrual,414.83,0.13,36.84
TXN-00372,2025-10-01,IT,307833.851159,237076.261343,70757.59,211561.198766,79,3896.631027,Direct,INR,Accrual,25515.06,12.06,22.99
TXN-00402,2025-10-02,Administration,171245.916911,153944.082842,17301.83,152597.170491,87,1968.343873,Partner,INR,Actual,1346.91,0.88,10.1
TXN-00430,2025-10-03,Human Resources,161023.387469,98610.823473,62412.56,112717.017356,93,1731.434274,Partner,INR,Actual,-14106.19,-12.51,38.76
TXN-00460,2025-10-04,Legal,171580.072636,141927.9137,29652.16,120468.037648,85,2018.58909,Enterprise,INR,Actual,21459.88,17.81,17.28
TXN-00490,2025-10-05,IT,400165.947393,252357.249038,147808.7,245849.564537,102,3923.195563,Partner,INR,Actual,6507.68,2.65,36.94
TXN-00521,2025-10-06,Administration,148613.826741,132382.282169,16231.54,139294.736738,96,1548.060695,Enterprise,INR,Actual,-6912.45,-4.96,10.92
TXN-00550,2025-10-07,Procurement,199128.033574,174901.366617,24226.67,181588.041075,88,2262.818563,Online,INR,Accrual,-6686.67,-3.68,12.17
TXN-00581,2025-10-08,R&D,421282.531259,288424.614359,132857.92,278559.639502,100,4212.825313,Direct,INR,Actual,9864.97,3.54,31.54
TXN-00611,2025-10-09,Sales,529980.170853,371958.629609,158021.54,324908.638481,67,7910.151804,Enterprise,INR,Actual,47049.99,14.48,29.82
TXN-00641,2025-10-10,Administration,188518.319838,130133.238579,58385.08,137983.845828,95,1984.403367,Direct,INR,Actual,-7850.61,-5.69,30.97
TXN-00672,2025-10-11,Legal,144600.360813,108822.189437,35778.17,106085.350362,60,2410.006014,Enterprise,INR,Actual,2736.84,2.58,24.74
TXN-00701,2025-10-12,Administration,177552.432364,160564.919008,16987.51,141708.777597,113,1571.260463,Direct,INR,Accrual,18856.14,13.31,9.57
TXN-00644,2025-10-13,Finance,157051.454176,116538.790981,40512.66,114107.329435,102,1539.720139,Online,INR,Actual,2431.46,2.13,25.8
TXN-00645,2025-10-14,Sales,688249.402678,318671.196782,369578.21,357090.52799,70,9832.134324,Partner,INR,Accrual,-38419.33,-10.76,53.7
TXN-00646,2025-10-15,Finance,193642.893491,109498.006727,84144.89,118924.034319,91,2127.943885,Enterprise,INR,Actual,-9426.03,-7.93,43.45
TXN-00647,2025-10-16,Procurement,235179.689152,191364.502057,43815.19,179982.002316,63,3733.010939,Enterprise,INR,Actual,11382.5,6.32,18.63
TXN-00648,2025-10-17,Operations,503846.802202,333642.883811,170203.92,352014.555649,49,10282.5878,Partner,INR,Actual,-18371.67,-5.22,33.78
TXN-00649,2025-10-18,Customer Support,189470.425417,128217.931866,61252.49,141987.079433,69,2745.948194,Partner,INR,Accrual,-13769.15,-9.7,32.33
TXN-00650,2025-10-19,Procurement,237399.933544,173361.222304,64038.71,161690.811414,92,2580.43406,Partner,INR,Accrual,11670.41,7.22,26.98
TXN-00651,2025-10-20,Logistics,382325.16028,229442.675293,152882.48,220736.272716,101,3785.397627,Online,INR,Actual,8706.4,3.94,39.99
TXN-00652,2025-10-21,Customer Support,163351.769628,126933.946118,36417.82,149018.74123,87,1877.606547,Partner,INR,Actual,-22084.8,-14.82,22.29
TXN-00653,2025-10-22,Procurement,205509.166467,171568.637034,33940.53,179497.049585,48,4281.440968,Online,INR,Actual,-7928.41,-4.42,16.52
TXN-00654,2025-10-23,IT,365010.236943,206148.812763,158861.42,222301.523649,82,4451.344353,Direct,INR,Accrual,-16152.71,-7.27,43.52
TXN-00655,2025-10-24,R&D,396657.948855,301177.179357,95480.77,311952.093681,63,6296.157918,Enterprise,INR,Accrual,-10774.91,-3.45,24.07
TXN-00656,2025-10-25,R&D,438118.273566,278594.139445,159524.13,295875.253688,78,5616.900943,Partner,INR,Actual,-17281.11,-5.84,36.41
TXN-00657,2025-10-26,Logistics,310061.946017,259755.33383,50306.61,214645.534142,67,4627.790239,Direct,INR,Accrual,45109.8,21.02,16.22
TXN-00658,2025-10-27,Human Resources,134788.641309,93009.204298,41779.44,107309.373476,80,1684.858016,Partner,INR,Accrual,-14300.17,-13.33,31.0
TXN-00659,2025-10-28,Logistics,756944.11473,263227.9227,493716.19,228800.732943,67,5463.585814,Online,INR,Accrual,34427.19,15.05,65.22
TXN-00660,2025-10-29,Procurement,188626.773412,180625.669841,8001.1,164514.229072,87,2168.123832,Direct,INR,Actual,16111.44,9.79,4.24
TXN-00661,2025-10-30,Procurement,213720.372111,175299.542692,38420.83,184547.17671,69,3097.396697,Enterprise,INR,Accrual,-9247.63,-5.01,17.98
TXN-00662,2025-10-31,Human Resources,128337.440527,93850.341432,34487.1,94074.665477,97,1323.066397,Online,INR,Actual,-224.32,-0.24,26.87
TXN-00373,2025-11-01,IT,273852.166779,202016.33088,71835.84,243327.388318,69,3968.871982,Partner,INR,Actual,-41311.06,-16.98,26.23
TXN-00403,2025-11-02,Operations,554202.251914,368407.815545,185794.44,347410.870969,83,6677.135565,Online,INR,Accrual,20996.94,6.04,33.52
TXN-00431,2025-11-03,Procurement,244782.774679,220844.364968,23938.41,202384.372589,94,2604.072071,Direct,INR,Actual,18459.99,9.12,9.78
TXN-00461,2025-11-04,IT,453975.117263,687423.403816,-233448.29,253601.273543,93,4881.452874,Partner,INR,Actual,433822.13,171.06,-51.42
TXN-00491,2025-11-05,Human Resources,133457.823094,100117.864872,33339.96,106277.717388,138,967.085675,Online,INR,Actual,-6159.85,-5.8,24.98
TXN-00522,2025-11-06,Procurement,261765.952996,168255.03789,93510.92,181280.487108,110,2379.690482,Online,INR,Actual,-13025.45,-7.19,35.72
TXN-00551,2025-11-07,Marketing,350487.630764,231123.992633,119363.64,240731.476831,105,3337.977436,Partner,INR,Accrual,-9607.48,-3.99,34.06
TXN-00582,2025-11-08,Administration,186849.991568,127163.116264,59686.88,130439.288029,104,1796.634534,Enterprise,INR,Accrual,-3276.17,-2.51,31.94
TXN-00612,2025-11-09,Operations,541025.579551,280388.099643,260637.48,338722.122204,91,5945.336039,Partner,INR,Accrual,-58334.02,-17.22,48.17
TXN-00642,2025-11-10,R&D,516129.161626,789111.726619,-272982.56,313504.351043,65,7940.44864,Partner,INR,Actual,475607.38,151.71,-52.89
TXN-00673,2025-11-11,Marketing,312898.269931,279123.691114,33774.58,259273.123474,107,2924.282897,Online,INR,Actual,19850.57,7.66,10.79
TXN-00702,2025-11-12,R&D,515635.093635,325874.091188,189761.0,308974.048162,61,8453.034322,Enterprise,INR,Accrual,16900.04,5.47,36.8
TXN-00675,2025-11-13,Finance,235982.058632,146737.508727,89244.55,117064.473745,87,2712.437456,Direct,INR,Actual,29673.03,25.35,37.82
TXN-00676,2025-11-15,Legal,143582.747052,118777.550935,24805.2,104075.840873,64,2243.480423,Online,INR,Actual,14701.71,14.13,17.28
TXN-00677,2025-11-16,Finance,200800.30892,117413.015037,83387.29,121114.88507,82,2448.784255,Online,INR,Actual,-3701.87,-3.06,41.53
TXN-00678,2025-11-17,Finance,199986.820133,119625.536003,80361.28,117348.010883,95,2105.124422,Partner,INR,Accrual,2277.53,1.94,40.18
TXN-00679,2025-11-18,Finance,250677.544643,146401.760179,104275.78,130885.819212,94,2666.78239,Online,INR,Actual,15515.94,11.85,41.6
TXN-00680,2025-11-19,Procurement,248616.917959,220230.961802,28385.96,168993.664671,95,2617.020189,Partner,INR,Accrual,51237.3,30.32,11.42
TXN-00681,2025-11-20,Customer Support,191052.363524,144147.751007,46904.61,139247.583736,55,3473.679337,Online,INR,Actual,4900.17,3.52,24.55
TXN-00682,2025-11-21,Legal,154776.328175,123454.207497,31322.12,103660.160911,101,1532.438893,Direct,INR,Actual,19794.05,19.1,20.24
TXN-00683,2025-11-22,Legal,141368.350301,112824.417434,28543.93,102924.161084,105,1346.365241,Partner,INR,Accrual,9900.26,9.62,20.19
TXN-00684,2025-11-23,R&D,473248.09124,296253.451498,176994.64,297983.949297,83,5701.784232,Direct,INR,Actual,-1730.5,-0.58,37.4
TXN-00685,2025-11-24,Marketing,322762.693502,248530.985399,74231.71,232019.317507,61,5291.191697,Enterprise,INR,Accrual,16511.67,7.12,23.0
TXN-00686,2025-11-25,Marketing,305077.804925,261541.05328,43536.75,249187.232962,103,2961.920436,Direct,INR,Actual,12353.82,4.96,14.27
TXN-00687,2025-11-26,Administration,173507.178666,131200.970479,42306.21,132228.035655,94,1845.82105,Direct,INR,Actual,-1027.07,-0.78,24.38
TXN-00688,2025-11-27,Administration,170713.52707,166791.567403,3921.96,140716.222591,81,2107.574408,Direct,INR,Actual,26075.34,18.53,2.3
TXN-00689,2025-11-28,Customer Support,188768.073848,162355.428068,26412.65,152787.814576,115,1641.461512,Partner,INR,Accrual,9567.61,6.26,13.99
TXN-00690,2025-11-29,Legal,128704.087534,106598.165139,22105.92,115163.817598,122,1054.951537,Direct,INR,Actual,-8565.65,-7.44,17.18
TXN-00691,2025-11-30,Administration,160628.75701,157053.126394,3575.63,127669.66651,109,1473.658321,Partner,INR,Actual,29383.46,23.02,2.23
TXN-00374,2025-12-01,Human Resources,143809.015103,135404.591941,8404.42,101167.554784,52,2765.557983,Online,INR,Actual,34237.04,33.84,5.84
TXN-00404,2025-12-02,Legal,196509.036057,122782.904546,73726.13,110986.224264,101,1945.63402,Online,INR,Actual,11796.68,10.63,37.52
TXN-00432,2025-12-03,Customer Support,212605.64573,157037.500455,55568.15,163769.73653,62,3429.123318,Partner,INR,Accrual,-6732.24,-4.11,26.14
TXN-00462,2025-12-04,Administration,179588.985209,150719.456196,28869.53,152291.403162,79,2273.278294,Partner,INR,Accrual,-1571.95,-1.03,16.08
TXN-00492,2025-12-05,Logistics,390189.072149,263420.544992,126768.53,244483.637882,94,4150.947576,Enterprise,INR,Actual,18936.91,7.75,32.49
TXN-00523,2025-12-06,Operations,526657.363888,308200.389141,218456.97,328638.040442,62,8494.473611,Enterprise,INR,Accrual,-20437.65,-6.22,41.48
TXN-00552,2025-12-07,Procurement,254761.727682,171293.37313,83468.35,167080.260694,100,2547.617277,Direct,INR,Actual,4213.11,2.52,32.76
TXN-00583,2025-12-08,Logistics,322556.144806,235897.878711,86658.27,211124.357076,64,5039.939763,Enterprise,INR,Actual,24773.52,11.73,26.87
TXN-00613,2025-12-09,Procurement,230394.139374,153342.954728,77051.18,161100.142723,81,2844.372091,Partner,INR,Actual,-7757.19,-4.82,33.44
TXN-00643,2025-12-10,Customer Support,184864.203716,132251.967479,52612.24,130805.566341,110,1680.58367,Direct,INR,Accrual,1446.4,1.11,28.46
TXN-00674,2025-12-11,Procurement,261046.657158,191379.621218,69667.04,172172.219281,78,3346.752015,Enterprise,INR,Accrual,19207.4,11.16,26.69
TXN-00703,2025-12-12,Human Resources,169079.021189,96724.406934,72354.61,110094.092342,77,2195.831444,Direct,INR,Accrual,-13369.69,-12.14,42.79
TXN-00704,2025-12-13,Sales,700868.220588,382561.304752,318306.92,390267.465016,102,6871.257065,Direct,INR,Actual,-7706.16,-1.97,45.42
TXN-00705,2025-12-14,Marketing,298144.244893,278124.087793,20020.16,246371.378818,59,5053.292286,Enterprise,INR,Actual,31752.71,12.89,6.71
TXN-00706,2025-12-15,IT,416757.80729,201214.84984,215542.96,252487.404806,65,6411.658574,Online,INR,Accrual,-51272.55,-20.31,51.72
TXN-00707,2025-12-16,Procurement,241592.820378,165986.195866,75606.62,184321.777676,85,2842.268475,Partner,INR,Actual,-18335.58,-9.95,31.3
TXN-00708,2025-12-17,Logistics,353197.832172,272181.320814,81016.51,263569.101648,98,3604.059512,Direct,INR,Accrual,8612.22,3.27,22.94
TXN-00709,2025-12-18,Administration,185772.294067,149906.769716,35865.52,146528.097656,70,2653.889915,Partner,INR,Accrual,3378.67,2.31,19.31
TXN-00710,2025-12-19,Legal,186350.50713,133174.839583,53175.67,113494.048969,98,1901.535787,Partner,INR,Accrual,19680.79,17.34,28.54
TXN-00711,2025-12-20,Finance,243969.965268,131631.803751,112338.16,137638.265475,93,2623.33296,Enterprise,INR,Actual,-6006.46,-4.36,46.05
TXN-00712,2025-12-21,Finance,237117.213148,127187.512368,109929.7,140702.563953,91,2605.683661,Partner,INR,Accrual,-13515.05,-9.61,46.36
TXN-00713,2025-12-22,Finance,228356.635321,132474.820858,95881.81,126284.846787,78,2927.649171,Online,INR,Actual,6189.97,4.9,41.99
TXN-00714,2025-12-23,Procurement,337063.264069,200925.332639,136137.93,182731.741417,94,3585.779405,Enterprise,INR,Accrual,18193.59,9.96,40.39
TXN-00715,2025-12-24,Procurement,251445.072097,209759.747556,41685.32,179902.548306,64,3928.829252,Partner,INR,Actual,29857.2,16.6,16.58
TXN-00716,2025-12-25,Marketing,349272.563988,262213.52691,87059.04,245087.733597,82,4259.421512,Direct,INR,Accrual,17125.79,6.99,24.93
TXN-00717,2025-12-26,Procurement,282553.804858,204422.011029,78131.79,207667.873525,99,2854.078837,Online,INR,Actual,-3245.86,-1.56,27.65
TXN-00718,2025-12-27,Sales,623348.167215,362150.541247,261197.63,396905.327164,88,7083.5019,Partner,INR,Actual,-34754.79,-8.76,41.9
TXN-00719,2025-12-28,Finance,220691.797994,154582.791481,66109.01,138725.18272,64,3448.309344,Partner,INR,Accrual,15857.61,11.43,29.96
TXN-00720,2025-12-29,IT,361005.130426,213022.763712,147982.37,240774.866768,115,3139.175047,Partner,INR,Actual,-27752.1,-11.53,40.99
TXN-00721,2025-12-30,Sales,739600.487057,382856.509874,356743.98,408585.580994,74,9994.601176,Enterprise,INR,Accrual,-25729.07,-6.3,48.23
TXN-00722,2025-12-31,Sales,672042.262155,361878.353949,310163.91,395186.084572,77,8727.821586,Direct,INR,Accrual,-33307.73,-8.43,46.15
TXN-00723,2026-01-01,Marketing,380425.443126,314799.026421,65626.42,266080.157604,102,3729.661207,Enterprise,INR,Actual,48718.87,18.31,17.25
TXN-00753,2026-01-02,Legal,163267.866906,137827.246642,25440.62,129798.042469,43,3796.927137,Direct,INR,Actual,8029.2,6.19,15.58
TXN-00781,2026-01-03,Logistics,369578.966309,307473.824943,62105.14,299665.54348,87,4248.034096,Enterprise,INR,Accrual,7808.28,2.61,16.8
TXN-00812,2026-01-04,Operations,569756.812291,449391.493551,120365.32,451777.570983,92,6193.008829,Enterprise,INR,Actual,-2386.08,-0.53,21.13
TXN-00841,2026-01-05,Human Resources,167268.962018,117033.282621,50235.68,117805.334107,99,1689.585475,Online,INR,Actual,-772.05,-0.66,30.03
TXN-00872,2026-01-06,R&D,446849.105156,374387.055466,72462.05,327004.878236,54,8274.983429,Direct,INR,Actual,47382.18,14.49,16.22
TXN-00735,2026-01-13,Logistics,311773.947017,887278.166425,-575504.22,282776.48842,80,3897.174338,Direct,INR,Actual,604501.68,213.77,-184.59
TXN-00736,2026-01-14,IT,434026.055151,277894.854317,156131.2,243833.746031,86,5046.814595,Direct,INR,Actual,34061.11,13.97,35.97
TXN-00737,2026-01-15,Customer Support,212992.053382,181090.783657,31901.27,173709.769748,70,3042.74362,Partner,INR,Actual,7381.01,4.25,14.98
TXN-00738,2026-01-16,Finance,220359.458481,130484.884141,89874.57,132562.808397,83,2654.933235,Direct,INR,Accrual,-2077.92,-1.57,40.79
TXN-00739,2026-01-17,Operations,583316.42483,461544.483075,121771.94,417926.586781,107,5451.555372,Direct,INR,Actual,43617.9,10.44,20.88
TXN-00740,2026-01-18,Operations,515448.62611,364949.831564,150498.79,414437.367206,76,6782.218765,Direct,INR,Actual,-49487.54,-11.94,29.2
TXN-00741,2026-01-19,Customer Support,204145.396609,148370.784832,55774.61,152573.071611,83,2459.583092,Online,INR,Actual,-4202.29,-2.75,27.32
TXN-00742,2026-01-20,Administration,174328.645764,141579.82704,32748.82,145066.237449,35,4980.81845,Enterprise,INR,Actual,-3486.41,-2.4,18.79
TXN-00743,2026-01-21,Human Resources,148893.673152,109869.507573,39024.17,115022.204401,60,2481.561219,Direct,INR,Accrual,-5152.7,-4.48,26.21
